jaccard_at_5,jaccard_at_10,kendall_tau,n_runs,instance,true_class,pred_label
0.6613756613756614,0.7312095312095312,0.7198980356875092,10,1571748,Analysis,0
0.8222222222222222,0.7127169127169128,0.5919628130154445,10,1124981,Analysis,3
0.6116402116402117,0.7279461279461279,0.6959664117558854,10,1259370,Analysis,0
1.0,0.7532245532245534,0.7281151596941072,10,1016305,Analysis,0
0.7555555555555554,0.7343693343693344,0.6100164942270205,10,1764370,Analysis,3
0.8444444444444443,0.882828282828283,0.613435297645824,10,1046218,Analysis,1
0.6656084656084656,0.7584563584563584,0.7070025491078122,10,1781662,Analysis,0
0.6857142857142857,0.8276094276094278,0.7617034038086669,10,1045716,Analysis,8
0.8148148148148147,0.9636363636363637,0.6510421352526615,10,1046503,Analysis,1
0.8148148148148147,0.9151515151515153,0.6124756335282651,10,1049376,Analysis,1
0.8148148148148147,0.8909090909090911,0.5973609236767131,10,1048013,Analysis,1
0.8444444444444441,0.9353535353535354,0.6184135552556606,10,1047359,Analysis,1
0.6708994708994709,0.7090391090391092,0.5753486279802069,10,1299541,Analysis,0
0.8814814814814813,0.870707070707071,0.5989203778677463,10,1046184,Analysis,1
0.8444444444444443,0.681947681947682,0.6125356125356126,10,1631161,Analysis,3
0.8444444444444443,0.8707070707070709,0.6064777327935224,10,1046933,Analysis,1
0.8222222222222221,0.9279461279461281,0.5754685859949018,10,1713014,Analysis,1
0.8148148148148147,0.9151515151515154,0.6438446543709702,10,1048616,Analysis,1
0.5788359788359787,0.7285159285159286,0.6789923526765632,10,1455448,Analysis,0
0.8814814814814813,0.9070707070707072,0.6484030589293748,10,1048024,Analysis,1
0.8222222222222219,0.8727272727272729,0.5819463187884241,10,1712869,Analysis,1
0.874074074074074,0.7515151515151514,0.5838656470235418,10,1501463,Analysis,1
0.8444444444444441,0.8653198653198655,0.5826060878692458,10,996895,Analysis,1
0.7703703703703701,0.716032116032116,0.6102564102564103,10,1454900,Analysis,0
0.7703703703703701,0.8389018389018389,0.7104813315339632,10,1455855,Analysis,0
0.9333333333333331,0.8794612794612797,0.5967611336032389,10,1131152,Analysis,1
0.7068783068783069,0.6572390572390573,0.6136152346678662,10,1896250,Analysis,0
0.7629629629629628,0.8794612794612797,0.6176338281601441,10,1877227,Analysis,1
0.8222222222222221,0.8828282828282832,0.6179937022042284,10,1049130,Analysis,1
0.8222222222222219,0.9070707070707071,0.6125356125356126,10,1046275,Analysis,1
0.7999999999999997,0.687993487993488,0.6254310991153097,10,1764718,Analysis,3
1.0,0.7135457135457135,0.5587344429449692,10,1565899,Analysis,4
0.8148148148148147,0.882828282828283,0.586144849302744,10,1047324,Analysis,1
0.8444444444444443,0.9070707070707071,0.5968810916179337,10,1048627,Analysis,1
0.8296296296296295,0.8828282828282832,0.5542360173939123,10,1877097,Analysis,1
0.6613756613756612,0.6621896621896622,0.7215774478932374,10,1630576,Analysis,0
1.0,0.804765604765605,0.5475183685710002,10,1260439,Analysis,4
0.6317460317460316,0.6851000851000851,0.6497225970910181,10,1254953,Analysis,0
1.0,0.7137011137011137,0.5535762483130904,10,1454641,Analysis,4
0.8222222222222221,0.8026936026936026,0.580806717648823,10,1074211,Analysis,1
0.7555555555555554,0.7185111185111186,0.6344279502174239,10,1630974,Analysis,3
1.0,0.744004144004144,0.5613735192682562,10,1630954,Analysis,4
0.6698412698412699,0.763843563843564,0.6488828909881541,10,1455078,Analysis,0
0.7291005291005289,0.6712546712546713,0.6078572499625131,10,1127056,Analysis,0
0.8814814814814813,0.8228956228956231,0.6041985305143199,10,1536023,Analysis,1
1.0,0.6712250712250712,0.49389713600239915,10,1452854,Analysis,4
1.0,0.6350686350686352,0.5182486129854551,10,1455677,Analysis,4
0.9333333333333333,0.8659932659932663,0.5793072424651373,10,1260013,Analysis,2
0.7259259259259259,0.7656565656565656,0.6217124006597692,10,1259962,Analysis,0
0.8444444444444444,0.9070707070707072,0.571989803568751,10,1047484,Analysis,1
1.0,0.7865319865319867,0.5925026240815715,10,1016209,Analysis,4
0.8222222222222221,0.8909090909090913,0.6431249062828011,10,1047337,Analysis,1
1.0,0.7764309764309766,0.597180986654671,10,1258940,Analysis,4
0.726984126984127,0.6940170940170941,0.613435297645824,10,1896173,Analysis,0
0.8148148148148147,0.8909090909090911,0.6175138701454492,10,1046398,Analysis,1
0.8222222222222221,0.9070707070707071,0.5954415954415955,10,1712962,Analysis,1
0.726984126984127,0.6725200725200726,0.5958614484930275,10,1016533,Analysis,0
0.8222222222222221,0.882828282828283,0.5860848702953966,10,1046704,Analysis,1
1.0,0.8188552188552187,0.6372469635627531,10,1765410,Analysis,6
1.0,0.7074851074851074,0.5740290898185635,10,1125106,Analysis,4
0.8222222222222221,0.9070707070707072,0.6198530514319988,10,1048605,Analysis,1
0.7629629629629627,0.868686868686869,0.5896236317288949,10,1877136,Analysis,1
0.8296296296296295,0.7357161357161358,0.582486129854551,10,1765393,Analysis,3
1.0,0.8558922558922563,0.6247713300344878,10,1630935,Analysis,6
0.7851851851851849,0.9151515151515154,0.6085170190433349,10,1049025,Analysis,1
0.7481481481481481,0.7203315203315204,0.6887089518668467,10,1891053,Analysis,0
1.0,0.7966329966329967,0.548597990703254,10,1016186,Analysis,4
0.7555555555555554,0.722921522921523,0.5967611336032389,10,1259329,Analysis,3
0.8148148148148147,0.8828282828282829,0.625071225071225,10,1046381,Analysis,1
